,GSM2356843,GSM2356844,GSM2356845,GSM2356849,GSM2356850,GSM2356851,GSM2356855,GSM2356856,GSM2356857,GSM2356846,GSM2356847,GSM2356848,GSM2356852,GSM2356853,GSM2356854,GSM2356858,GSM2356859
NCF2,7.356884118,7.340351765,7.307099412,7.410603529,7.423125882,7.325628235,7.543864118,7.371799412,7.566174706,7.442476471,7.226156471,7.121081176,7.288538235,7.432163529,7.359886471,7.458445882,7.396906471
NCF4,2.678230588,2.840189706,2.563085882,2.564561765,2.575891765,2.629538235,2.645761765,2.674290588,2.502571176,2.637858235,2.819617647,2.558305588,2.506477059,2.776826471,2.646191176,2.661482941,2.743838824
NCK1,7.182282941,7.355707647,6.983975294,7.182081765,7.055604706,7.051324706,7.246170588,7.259199412,6.892439118,7.01376,6.840129412,7.147007647,6.724308235,7.028118824,6.921870294,6.985454118,6.835818235
NCK2,8.554744118,8.415359118,8.440538824,8.486924706,8.567921765,8.408179412,8.592328235,8.552882941,8.494481176,7.517317059,7.532202353,7.303340588,7.769341765,7.406202353,7.640888824,7.896497647,7.771616471
NCKAP1,6.616128529,6.788867647,6.757236471,6.745690588,6.84702,6.930495294,6.959512941,6.959774118,7.145141176,6.881097059,6.976843529,6.900707059,7.116317647,7.181812941,7.052587059,7.526002941,7.396101176
NCKAP1L,9.002214706,9.073180588,9.184720588,9.072337647,9.127448824,9.167444706,9.148257059,9.142758235,9.352687647,9.480888235,9.439413529,9.381903529,9.370078235,9.551160588,9.527235294,9.566088235,9.436607647
NCKAP5L,10.19667647,10.09155882,10.1057,10.18707647,10.2844,10.32067647,10.22100588,10.23908235,10.28587647,10.00371824,9.960971765,9.897168235,9.670527647,9.68457,9.672327647,9.392709412,9.574357059
NCKIPSD,8.897705294,8.734981176,8.742099706,8.914091765,8.886493529,8.783912941,8.879322353,8.815322941,8.607972353,8.928552941,8.706938824,8.836375882,8.480100588,8.422286471,8.400405882,7.887889412,8.031777059
NCL,9.358677647,9.373576471,9.415552941,9.446614706,9.435861765,9.480888235,9.376937059,9.410224706,9.541718824,9.455778824,9.504687059,9.405754412,9.567519412,9.643691765,9.637823824,9.804958824,9.759371176
NCLN,11.39725294,11.3373,11.41026471,11.31022353,11.51458235,11.45642941,11.40023529,11.39174118,11.14667059,12.11400588,12.00253529,11.97909412,11.65377059,11.67478824,11.73682941,11.14518824,11.28185294
NCMAP,8.357228824,8.510621176,8.549183529,8.37006,8.292414706,8.493826471,8.450817647,8.421654706,8.368250588,8.100814118,7.935416471,8.25757,7.912509412,7.798872353,7.883549412,7.675064706,7.710616471
NCOA1,10.92737647,10.82302941,10.91361765,10.95305882,10.94699412,10.90795294,10.99392941,11.04705294,10.60854118,10.74358235,10.66882353,10.83362353,10.47046471,10.44858824,10.4817,10.30351765,10.42505882
NCOA2,10.30434706,10.25429412,10.26566471,10.19635294,10.24744118,10.27071765,10.28973529,10.24667647,10.26718824,9.814035882,9.890851176,9.927385882,9.730400588,9.702019412,9.737802941,9.755648235,9.886293529
NCOA3,4.201192647,4.326487647,4.270370588,4.041134118,4.245424118,4.183597647,4.209025882,4.038887059,4.255257647,4.150005294,4.198551176,4.071281176,4.090382353,4.329717059,4.347064706,4.152945882,4.44666
NCOA4,6.926081176,6.725442941,6.844087647,6.928381765,7.044874118,7.140240588,7.381211765,7.148864118,7.143497647,6.19494,6.231508235,6.261444118,5.704196471,5.193268235,5.810965882,5.65928,5.810499412
NCOA5,10.1314,10.16660588,10.27362941,10.20798235,10.27071765,10.31205882,10.27362941,10.23830588,10.41185294,10.25633529,10.20327059,10.03697706,10.67505882,10.76900588,10.72811765,10.59492353,10.58112353
NCOA6,7.123488235,7.261788235,7.147372941,7.061931176,7.30754,7.221085882,7.133700588,7.155667647,7.354875294,7.417221176,7.414707059,7.276578824,7.581382941,7.517691765,7.462488824,7.805652353,7.684297059
NCOR1,5.753191176,5.875689412,5.779104706,5.435621176,5.596791765,5.689198235,5.833294706,5.721716765,5.783116471,5.808105882,5.590252353,5.729515882,5.325059412,5.616901176,5.648677059,5.488156471,5.027237647
NCOR2,4.657311765,5.014208235,4.932425294,4.711251765,4.862579412,4.779137059,5.064719412,4.730804118,5.004230294,4.812679412,5.010487059,4.987061765,4.663015294,5.036905294,5.252406471,5.224311765,5.231035294
NCR1,2.518977647,2.567648235,2.438344118,2.484976471,2.307328824,2.484707059,2.529469412,2.335443529,2.360515294,2.337067059,2.496717647,2.848193529,2.265497647,2.50727,2.463615294,2.596550588,2.613937059
NCS1,6.058628235,5.957815294,6.124898235,5.964606765,6.080824706,5.955459412,5.962935882,6.021184706,5.944803529,5.967908235,5.932304118,6.125656471,5.910146471,5.839416471,5.71604,6.223057647,6.051284118
NCSTN,6.539075882,6.430787059,6.541826471,6.607127647,6.338620588,6.429374706,6.548030588,6.729359412,6.462996471,6.320841471,6.435773529,6.49064,6.222234118,6.034545882,6.174955588,6.307156471,6.108482353
NDC1,3.22719,3.057705294,3.031448824,3.217541765,3.001030588,2.998152353,3.177233529,3.031177647,2.911804118,3.066502941,2.949502353,3.081112941,3.05307,2.951764118,2.769843529,3.022651765,3.07862
NDC80,5.731678235,5.858954118,5.953203529,5.945307059,5.815330588,6.01177,5.708746471,5.699729412,5.735044706,5.604244706,5.501821176,5.647625882,5.780635294,5.520973529,5.537247059,5.321986471,5.387601765
NDE1,5.36954,5.394115882,5.203439412,5.388104118,5.523732941,5.202554118,5.478812941,5.232426471,5.08508,5.473828235,5.641051176,5.787247059,5.298985882,5.300217059,5.037815294,5.330483529,4.798845
NDEL1,6.265695294,6.198367059,6.164425294,6.235396471,6.139591176,6.060576471,6.255895882,6.32427,6.197063529,6.140968235,6.018705294,6.476825882,5.894422941,6.014808235,5.985116471,6.101791765,6.005447647
NDFIP1,7.559231176,7.50952,7.426502941,7.493626471,7.52218,7.565038824,7.374218235,7.428562353,7.410869706,7.464661176,7.523226471,7.302822353,7.539267059,7.62991,7.689935882,7.572317059,7.436281176
NDFIP2,8.249529412,8.485845882,8.436422353,8.290161176,8.304766471,8.339189412,8.289134706,8.276807941,7.914135882,8.745405588,8.866904118,8.535493529,9.031078824,9.163331176,9.072683529,9.259528235,9.264533529
NDN,9.006484118,9.003711765,9.037664118,8.979577059,8.971012353,9.043452941,8.854702941,9.01621,9.162322353,8.861638824,9.062061176,8.999136471,8.986892353,8.848242941,8.915588824,8.928842941,8.958221765
NDP,9.343722353,9.314643529,9.367193529,9.458378824,9.35647,9.311874706,9.468495294,9.591751471,9.416664118,9.318039412,9.349357059,9.34857,9.147855882,8.995355294,8.998481765,9.059819412,9.200680588
NDRG1,11.13778235,11.09778235,10.88953529,11.12383529,11.10720588,11.12897059,11.01493529,11.08349412,10.99276471,10.46711176,10.42505882,10.48432353,10.16526471,10.00609882,10.06382882,10.10749412,10.38798235
NDRG2,4.435788824,4.278334412,4.155782941,4.111614706,4.205786471,4.170885294,4.293695294,4.105903529,4.085143529,4.20424,4.202121765,4.231224118,4.022947647,4.163913529,4.207611176,4.334984118,4.385910588
NDRG3,7.821105294,7.910622941,7.994,7.781830588,7.794464118,7.844494118,7.779545882,7.767668824,7.380069412,7.95583,7.847241176,8.012807647,7.850364706,7.94332,8.023254706,7.979889412,7.868455294
NDRG4,6.710382353,6.854722647,6.766335882,6.816522353,6.800156471,6.760438824,6.841339412,6.810755882,6.840401765,6.677132941,6.822431176,6.554265882,7.086522353,7.092346471,7.012783529,7.134871176,7.159348235
NDST1,10.42146471,10.43611471,10.3564,10.34678824,10.31205882,10.41351176,10.29858824,10.31081765,10.24028235,10.51077647,10.43166471,10.46754706,10.45402353,10.477,10.46373529,10.48306471,10.34648235
NDST2,11.14009412,10.94699412,10.97195294,10.92570588,10.99392941,10.92570588,10.97737059,11.00195294,10.80827059,10.55550588,10.6709,10.78890588,10.13451176,10.02048471,10.13494706,10.43511176,10.58694118
NDST3,3.739793529,3.663708235,3.841363529,3.830969412,3.829829412,4.021757647,3.977632941,4.161441176,3.683571765,3.877627647,3.739433824,3.67518,3.580553529,3.820777059,3.509481176,3.735071176,3.833185882
NDST4,4.441515294,4.601207059,4.548315882,4.718414706,4.401962353,4.569344118,4.748645294,4.924602353,5.045288824,4.473775882,4.436257059,4.645637059,4.40066,4.491051765,4.598391176,5.40614,5.082304118
NDUFA1,6.026964706,6.231508235,6.085857647,6.025832941,6.122358235,6.052797647,6.124041176,6.096602353,6.077222353,5.983833529,6.057336471,6.154707647,6.187627059,6.183345882,6.11877,6.474987647,6.387903529
NDUFA10,6.672183529,6.546528824,6.448137647,6.271015882,6.489727059,6.35144,6.559051765,6.455660588,6.384546471,5.929850588,5.92722,6.074069412,5.414208235,5.233702941,5.714221176,6.273500588,6.304916471
NDUFA12,2.76526,3.024689412,2.737787647,2.781694412,2.478870588,2.697364706,2.571911176,2.917774118,3.195459412,2.714629412,2.745199412,2.680518235,2.817654706,2.665955294,2.692911765,2.546001471,2.60433
NDUFA13,5.900097059,6.117085882,5.769555294,5.775963529,5.619959706,5.61627,5.855041765,5.798052941,5.824740588,6.301404706,6.383507647,6.545665882,5.740708235,5.968222353,6.048728824,6.108755882,5.910625882
NDUFA2,4.063404118,4.181298824,4.112237647,4.086925882,4.003855294,4.224561176,4.021011176,3.968745882,4.287358824,4.008663529,4.205372353,3.999395294,3.998961176,4.080740588,4.321089412,4.13153,3.864099412
NDUFA3,7.758041176,7.690556471,7.809715882,7.88566,7.883235882,7.814755882,7.846048235,7.961751765,8.003508824,7.65773,7.598532647,7.829734118,7.584071176,7.501624706,7.55786,7.554356765,7.632587647
NDUFA4,8.906370588,8.959520588,8.878812353,8.751964706,8.713660588,8.863188824,8.805585882,8.813692941,8.817936471,8.921964706,8.873522941,8.877450588,8.939804706,9.103179412,8.848970588,9.356985294,9.168184118
NDUFA5,8.112502353,8.188702941,8.139602647,8.157750588,8.152232353,8.147645294,8.246620588,8.265980588,8.252091765,8.058915882,8.272264118,8.112945294,8.136822353,8.397078824,8.307331176,8.214787059,8.180735882
NDUFA6,9.666338235,9.751408235,9.793064118,9.836264118,9.72299,9.767938235,9.814035882,9.834542941,9.865004706,9.654437059,9.69115,9.743962353,9.699154118,9.577223529,9.657814706,9.720319412,9.751007647
NDUFA7,7.054975294,7.117666471,6.827435294,6.877133529,6.985755294,7.04159,7.057823529,6.804219412,6.838649412,6.586504118,6.699380588,6.632686471,6.980039412,7.087720588,7.005408824,7.180791176,7.037535882
NDUFA8,12.81635294,12.84120588,12.78408235,12.78408235,12.79361176,12.79361176,12.78408235,12.79361176,12.52524118,12.45424706,12.41965882,12.57524118,12.05367647,12.01314706,12.07236471,11.93541471,11.91542941
NDUFA9,4.497485882,4.187259412,4.705634706,4.520254118,4.566358824,4.534665294,4.507427647,4.318569412,5.04396,4.539405294,4.523542353,4.683489412,4.887766471,4.948072353,5.078528824,4.420588235,4.921704118
NDUFAB1,5.068862353,5.340952941,5.128927059,5.126264412,4.962599706,5.035355882,5.269391176,5.262819412,5.132619412,5.748932353,5.684623529,6.091171765,5.444192353,5.894316471,5.734955588,6.173599118,5.724471765
NDUFAF1,4.881851176,4.821034118,5.150567059,5.039362353,5.029103529,5.183236471,5.002724706,4.954075882,5.272305294,5.584697059,5.208801176,5.435621176,5.641800882,5.519377941,5.636765294,6.202515294,6.043102941
NDUFAF3,7.706312941,7.690144118,7.513743529,7.746592353,7.662902353,7.596828235,7.682042353,7.711255882,7.681486471,7.603752353,7.71085,7.594813824,7.774454118,7.868198824,7.869774118,7.621866471,7.550534706
NDUFAF4,8.880970588,8.98398,8.962824118,8.893491765,8.860153529,8.760128824,8.683191765,8.759586176,8.707715294,8.342741176,8.259244706,8.425921176,8.343154706,8.305325882,8.335907059,8.497262353,8.580917059
NDUFAF5,12.21470588,12.31593824,12.19968235,12.18734118,12.21470588,12.25074706,12.17644706,12.21758235,12.31404706,12.04815882,11.96437647,12.01991765,11.8953,11.93123529,11.90174118,12.02944118,12.01314706
NDUFAF7,5.728694118,6.067869412,5.832407647,5.804845294,5.819565882,5.873442353,6.030588824,6.008703529,6.214892941,6.121028824,6.085280294,6.118590588,6.664848235,6.920617059,6.640138824,7.442999412,6.727641176
NDUFB1,5.655747059,5.675795294,5.505266471,5.67199,5.752868824,5.651995294,5.734534118,5.752868824,5.519377941,5.384379412,5.350680588,5.260969412,5.400682941,5.14493,5.215854118,5.625690588,5.567912059
NDUFB10,8.621525294,8.543445294,8.573579412,8.596078235,8.648379412,8.630244118,8.595857647,8.575242353,8.441265294,8.411757059,8.361286471,8.470562941,8.214787059,8.313935294,8.232959706,8.156507059,8.224065294
NDUFB11,10.49765882,10.50304118,10.43359412,10.47166471,10.50511176,10.62588235,10.33934706,10.49444118,10.56768824,10.58995294,10.59142353,10.52057059,10.77862941,10.68851176,10.80281176,11.12648824,11.16137059
NDUFB2,7.912714706,7.72506,7.848394706,7.773341176,7.818317059,7.883549412,7.89528,7.755901765,7.520028824,7.802677059,7.744865882,7.757120588,7.925723529,7.794814118,8.016457059,8.17775,8.100585882
NDUFB3,4.329878235,4.298657059,4.44584,4.316134118,4.407290588,4.270997059,4.121909412,4.16372,4.180462941,4.168394706,4.365345294,4.115958235,4.271491176,4.353764706,4.387044706,3.993706471,4.258162941
NDUFB5,10.14595294,10.06071235,9.994472353,9.956601176,9.989001176,9.997040588,10.09029706,10.04261765,10.30760588,9.828411765,9.708270588,10.04536912,9.573993529,9.687751471,9.699512353,9.452359412,9.608664706
NDUFB6,5.559971176,5.574709412,5.875458235,5.625304118,5.754787059,6.059507059,5.884862353,5.807887059,5.818436471,5.615865294,5.471952941,5.445918235,5.824740588,5.711728235,5.659908824,5.132619412,4.989357059
NDUFB7,5.852349412,5.871597059,5.643344118,5.542652941,5.526727059,5.768578824,5.753093529,5.650687059,5.637775294,5.935952941,6.058741765,6.136652941,5.659587059,6.063698824,5.922127647,6.135049412,5.970603529
NDUFB8,9.609967647,9.609635294,9.618421176,9.511840588,9.564413529,9.607311176,9.532562941,9.550520588,9.579266471,9.335552059,9.351668235,9.305810882,9.726252941,9.634728235,9.645679412,9.577896471,9.665434118
NDUFB9,7.240621176,7.496435294,7.183395294,7.312584118,7.320978824,7.390477647,7.478162353,7.195982353,7.069837647,7.287687059,7.247957647,7.039501176,7.536014118,7.492218824,7.633957059,7.835357647,7.822242353
NDUFC1,8.855604706,8.881589412,8.711137647,8.861638824,8.727927647,8.661462353,8.70596,8.739646471,8.836740588,8.512598824,8.486322941,8.525927647,8.778165882,8.8101,8.716515882,9.099615294,8.926324118
NDUFC2,9.868738824,9.880264118,9.752996765,9.900076471,9.904643529,9.96591,9.869967059,9.889463529,9.628472941,9.478675294,9.435861765,9.444246471,9.492931765,9.493096176,9.498837059,9.243091765,9.225093529
NDUFS1,9.601495294,9.670932941,9.603278824,9.26197,9.29861,9.301282941,9.500562941,9.391414706,8.861328824,9.437731176,9.515464118,9.396258235,9.565657647,9.540315294,9.650012941,9.936001176,9.810068235
NDUFS2,4.153173529,4.127076471,4.139875882,3.805952941,4.007815882,3.938406471,4.117519706,4.080038824,4.141824118,4.177307647,4.047419412,3.906398235,3.894732353,3.898960588,3.97954,3.851253529,3.759393529
NDUFS3,5.985678824,5.959379412,6.237037059,6.233096471,6.236150588,6.329342941,6.237170588,6.363480294,5.846341765,6.16618,6.128816471,5.921131765,6.091867059,6.269918824,6.40085,5.806737941,5.739748824
NDUFS4,7.667105294,7.645402941,7.723793529,7.507884118,7.555055294,7.47852,7.672062353,7.619738824,7.044347059,7.301335882,7.664788235,7.393272941,7.419037647,7.018751765,7.3083,7.012043529,7.101756765
NDUFS5,5.893417059,6.235439412,5.975716471,5.922297647,5.812114118,5.962015882,5.944697059,5.652947059,5.787491765,6.291824118,6.211184706,5.909447059,6.867073529,7.238684706,7.072379412,6.279302941,6.317610588
NDUFS6,3.974957647,3.888671765,4.049232941,3.978298235,3.93555,4.119495294,3.918299412,4.055257059,4.042564706,4.241344706,3.975791471,3.920701176,4.314644706,4.249677059,4.337963529,4.401204118,4.03096
NDUFS7,6.824680588,7.098604706,6.748837059,6.804410588,6.798363529,6.696141176,6.705833529,6.616031765,6.615078824,7.562847647,7.387186471,7.446073529,7.119204118,7.146351765,7.093633529,6.966070588,6.877672353
NDUFS8,10.26434118,10.30932353,10.27518235,10.11535,10.18008529,10.23707647,10.25315294,10.17986471,10.21956471,10.85900588,10.79751176,10.80163529,10.52202647,10.68510588,10.70483529,10.55802353,10.50475294
NDUFV1,11.82717059,11.85556471,11.73682941,11.92214706,11.95100588,11.88134118,11.78780588,11.84877059,11.85807647,11.87337647,11.85556471,11.95984118,12.03044118,11.91223529,11.83093529,12.03687059,12.14551176
NDUFV2,10.04557588,10.09598824,10.09509412,10.1571,10.06891529,10.09844706,10.06891529,10.06557882,10.10858824,10.36897059,10.30483529,10.21144118,10.16840588,10.29060588,10.24255294,9.789656471,9.888334706
NDUFV3,11.14518824,11.05796471,11.3073,11.20686471,11.24568824,11.12038235,11.23215294,11.22737647,11.07810588,10.91033529,10.87307647,10.88730588,10.79910588,10.69127059,10.75462353,10.5856,10.72572353
NEBL,6.022486471,5.995557941,5.711982941,6.310731765,6.404286471,6.319587647,6.235831176,6.253014706,6.499712941,5.819070588,5.571722941,6.239068235,6.01953,5.965019412,5.776116471,6.497094412,6.393670588
NECAB2,9.025357059,9.148812941,9.323447059,8.936758824,8.945123529,8.976713529,9.039956176,8.810983529,8.724327353,9.556523529,9.588546471,9.292577647,9.114897647,9.171326765,9.26197,8.848242941,8.714471765
NECAB3,11.52677647,11.52338235,11.45642941,11.47915294,11.55072353,11.49390588,11.48954706,11.36268235,11.15616471,11.63264706,11.55229412,11.54932353,11.56524706,11.47271176,11.57406471,11.40421176,11.40192941
NECAP1,10.82302941,10.74358235,10.74956471,10.84432941,10.91033529,10.80682353,10.76415882,10.80682353,10.80445,10.40382941,10.34709412,10.4568,10.03467118,10.03760118,9.971075882,9.725862353,9.908331176
NECAP2,12.89992941,12.92842941,12.80711176,12.87924706,12.95678235,12.99891765,12.95678235,12.84120588,12.94297647,12.59512941,12.59512941,12.60558824,12.48709412,12.31037647,12.43786471,12.33618235,12.5101
NECTIN1,4.613448824,4.592341765,5.174895294,5.187735882,5.348048824,5.40784,5.274221765,4.710075882,5.670875294,4.631121176,4.589849412,4.771163529,4.988262353,4.78244,5.033991765,3.674365294,4.094377647
NECTIN2,6.994999412,6.932061765,7.038235882,6.871221765,6.939345882,6.925343529,6.902236471,6.861818235,6.913230588,6.904645294,6.612688824,6.504540588,6.953501765,6.805101176,6.960861765,7.080618824,7.292723529
NECTIN3,3.96143,4.053212353,4.248228824,4.404090588,4.463448529,4.324586471,4.725848235,4.173422941,4.448747647,3.765344706,3.993988235,3.93856,4.199907059,4.108589412,4.432964118,3.663708235,3.91318
NECTIN4,5.248115882,5.692897647,5.707488824,5.947732353,5.973658824,5.951887059,5.994055882,5.748324706,6.264985882,4.97734,4.983143529,4.928328235,4.704846471,4.583592941,4.815782353,3.723518235,4.453921176
